Locus,CompletenessValue
uce9802u,77.2
uce960u,77.2
uce9588u,77.2
uce9563u,77.2
uce9545u,77.2
uce9519u,77.2
uce9446u,77.2
uce9437u,77.2
uce9410u,77.2
uce9391u,77.2
uce9387u,77.2
uce9384u,77.2
uce9258u,77.2
uce9211u,77.2
uce9165u,77.2
uce9152u,77.2
uce9091u,77.2
uce8988u,77.2
uce8940u,77.2
uce8904u,77.2
uce8898u,77.2
uce8833u,77.2
uce8767u,77.2
uce8727u,77.2
uce8706u,77.2
uce8651u,77.2
uce8648u,77.2
uce8630u,77.2
uce8621u,77.2
uce8593u,77.2
uce8449u,77.2
uce8370u,77.2
uce8359u,77.2
uce817u,77.2
uce8164u,77.2
uce8126u,77.2
uce812u,77.2
uce8062u,77.2
uce8052u,77.2
uce7789u,77.2
uce778u,77.2
uce777u,77.2
uce7720u,77.2
uce763u,77.2
uce759u,77.2
uce7502u,77.2
uce7230u,77.2
uce7199u,77.2
uce7149u,77.2
uce7123u,77.2
uce7018u,77.2
uce6909u,77.2
uce6899u,77.2
uce6858u,77.2
uce679u,77.2
uce6700u,77.2
uce6671u,77.2
uce6614u,77.2
uce6545u,77.2
uce6542u,77.2
uce6479u,77.2
uce6396u,77.2
uce6375u,77.2
uce6329u,77.2
uce6288u,77.2
uce6277u,77.2
uce6246u,77.2
uce6047u,77.2
uce6022u,77.2
uce5998u,77.2
uce5896u,77.2
uce5859u,77.2
uce5756u,77.2
uce5744u,77.2
uce5722u,77.2
uce5673u,77.2
uce5187u,77.2
uce5147u,77.2
uce5136u,77.2
uce4812u,77.2
uce4759u,77.2
uce4565u,77.2
uce4547u,77.2
uce4514u,77.2
uce4496u,77.2
uce4480u,77.2
uce4429u,77.2
uce4360u,77.2
uce4309u,77.2
uce4244u,77.2
uce4199u,77.2
uce4183u,77.2
uce4146u,77.2
uce4139u,77.2
uce4079u,77.2
uce406u,77.2
uce4015u,77.2
uce3992u,77.2
uce3986u,77.2
uce3966u,77.2
uce3857u,77.2
uce3715u,77.2
uce3638u,77.2
uce348u,77.2
uce3414u,77.2
uce3115u,77.2
uce3108u,77.2
uce3018u,77.2
uce2898u,77.2
uce2884u,77.2
uce2813u,77.2
uce2763u,77.2
uce2716u,77.2
uce2695u,77.2
uce2633u,77.2
uce258u,77.2
uce2430u,77.2
uce238u,77.2
uce2313u,77.2
uce2273u,77.2
uce2241u,77.2
uce2208u,77.2
uce2083u,77.2
uce20010302u,77.2
uce20010248u,77.2
uce20010120u,77.2
uce20009824u,77.2
uce20009675u,77.2
uce20009589u,77.2
uce20009497u,77.2
uce20008990u,77.2
uce20008904u,77.2
uce20007996u,77.2
uce20007528u,77.2
uce20007458u,77.2
uce20006443u,77.2
uce20006114u,77.2
uce20006066u,77.2
uce20005940u,77.2
uce20005691u,77.2
uce20005552u,77.2
uce20005518u,77.2
uce20005284u,77.2
uce20005258u,77.2
uce20005028u,77.2
uce20004891u,77.2
uce20004854u,77.2
uce20004829u,77.2
uce20004787u,77.2
uce20004756u,77.2
uce20004568u,77.2
uce20004474u,77.2
uce20004445u,77.2
uce20004423u,77.2
uce20003648u,77.2
uce20003472u,77.2
uce20003402u,77.2
uce20003394u,77.2
uce20003353u,77.2
uce20003324u,77.2
uce20003312u,77.2
uce20003300u,77.2
uce20003238u,77.2
uce20003144u,77.2
uce20003127u,77.2
uce20003107u,77.2
uce20003044u,77.2
uce20002994u,77.2
uce20002906u,77.2
uce20002862u,77.2
uce20002702u,77.2
uce20002650u,77.2
uce20002645u,77.2
uce20002642u,77.2
uce20002607u,77.2
uce20002565u,77.2
uce20002139u,77.2
uce20002057u,77.2
uce20001892u,77.2
uce20001710u,77.2
uce20001589u,77.2
uce20001498u,77.2
uce20001457u,77.2
uce20001454u,77.2
uce20001439u,77.2
uce20001387u,77.2
uce20001309u,77.2
uce20001293u,77.2
uce20001065u,77.2
uce20000901u,77.2
uce20000465u,77.2
uce20000206u,77.2
uce20000107u,77.2
uce197u,77.2
uce178u,77.2
uce1560u,77.2
uce1525u,77.2
uce14348u,77.2
uce14317u,77.2
uce14234u,77.2
uce14102u,77.2
uce14101u,77.2
uce14059u,77.2
uce140u,77.2
uce13990u,77.2
uce13983u,77.2
uce13955u,77.2
uce13787u,77.2
uce13490u,77.2
uce13441u,77.2
uce13343u,77.2
uce13312u,77.2
uce13294u,77.2
uce13289u,77.2
uce13269u,77.2
uce13228u,77.2
uce13092u,77.2
uce13082u,77.2
uce13000u,77.2
uce12894u,77.2
uce12857u,77.2
uce12831u,77.2
uce12818u,77.2
uce12809u,77.2
uce12785u,77.2
uce12560u,77.2
uce12535u,77.2
uce12531u,77.2
uce12206u,77.2
uce12169u,77.2
uce12136u,77.2
uce12088u,77.2
uce12037u,77.2
uce12030u,77.2
uce12007u,77.2
uce11984u,77.2
uce11956u,77.2
uce11946u,77.2
uce11925u,77.2
uce1191u,77.2
uce11851u,77.2
uce11817u,77.2
uce11782u,77.2
uce1175u,77.2
uce11675u,77.2
uce11632u,77.2
uce11534u,77.2
uce11489u,77.2
uce11305u,77.2
uce11290u,77.2
uce11257u,77.2
uce11078u,77.2
uce10939u,77.2
uce10790u,77.2
uce10761u,77.2
uce10724u,77.2
uce10679u,77.2
uce10656u,77.2
uce10653u,77.2
uce10590u,77.2
uce10565u,77.2
uce10511u,77.2
uce10338u,77.2
uce10317u,77.2
uce10274u,77.2
uce10234u,77.2
uce10229u,77.2
uce10134u,77.2
uce9871u,75.4
uce9828u,75.4
uce9781u,75.4
uce971u,75.4
uce9697u,75.4
uce9572u,75.4
uce9530u,75.4
uce9440u,75.4
uce9344u,75.4
uce9296u,75.4
uce9286u,75.4
uce9253u,75.4
uce919u,75.4
uce9138u,75.4
uce8843u,75.4
uce8828u,75.4
uce8802u,75.4
uce8743u,75.4
uce8696u,75.4
uce8640u,75.4
uce8637u,75.4
uce8558u,75.4
uce8366u,75.4
uce8362u,75.4
uce836u,75.4
uce8303u,75.4
uce8232u,75.4
uce8184u,75.4
uce8175u,75.4
uce816u,75.4
uce8104u,75.4
uce8096u,75.4
uce807u,75.4
uce8047u,75.4
uce8027u,75.4
uce8020u,75.4
uce802u,75.4
uce7872u,75.4
uce7855u,75.4
uce7845u,75.4
uce7698u,75.4
uce7684u,75.4
uce7651u,75.4
uce7630u,75.4
uce7583u,75.4
uce7448u,75.4
uce7437u,75.4
uce74u,75.4
uce739u,75.4
uce7388u,75.4
uce7245u,75.4
uce7124u,75.4
uce7107u,75.4
uce6961u,75.4
uce6892u,75.4
uce6852u,75.4
uce6813u,75.4
uce6776u,75.4
uce6714u,75.4
uce6692u,75.4
uce6560u,75.4
uce6460u,75.4
uce6417u,75.4
uce641u,75.4
uce6367u,75.4
uce6304u,75.4
uce6266u,75.4
uce620u,75.4
uce6186u,75.4
uce6115u,75.4
uce5823u,75.4
uce5795u,75.4
uce5760u,75.4
uce5753u,75.4
uce5631u,75.4
uce5611u,75.4
uce5559u,75.4
uce5538u,75.4
uce5533u,75.4
uce5438u,75.4
uce5427u,75.4
uce5391u,75.4
uce5318u,75.4
uce5242u,75.4
uce5226u,75.4
uce5205u,75.4
uce5082u,75.4
uce5056u,75.4
uce5029u,75.4
uce474u,75.4
uce4718u,75.4
uce4664u,75.4
uce4653u,75.4
uce4583u,75.4
uce4548u,75.4
uce4543u,75.4
uce4437u,75.4
uce4435u,75.4
uce4393u,75.4
uce4350u,75.4
uce4307u,75.4
uce424u,75.4
uce4236u,75.4
uce4227u,75.4
uce4003u,75.4
uce3947u,75.4
uce3876u,75.4
uce38u,75.4
uce3750u,75.4
uce3718u,75.4
uce3712u,75.4
uce3700u,75.4
uce3657u,75.4
uce3651u,75.4
uce3644u,75.4
uce3637u,75.4
uce3628u,75.4
uce3569u,75.4
uce3561u,75.4
uce3554u,75.4
uce3482u,75.4
uce3443u,75.4
uce3325u,75.4
uce3306u,75.4
uce3224u,75.4
uce3087u,75.4
uce3085u,75.4
uce3081u,75.4
uce3077u,75.4
uce3028u,75.4
uce298u,75.4
uce2928u,75.4
uce2891u,75.4
uce2808u,75.4
uce279u,75.4
uce2668u,75.4
uce2525u,75.4
uce2474u,75.4
uce2411u,75.4
uce2354u,75.4
uce2325u,75.4
uce2265u,75.4
uce2261u,75.4
uce2142u,75.4
uce2116u,75.4
uce20010330u,75.4
uce20010325u,75.4
uce20010318u,75.4
uce20010313u,75.4
uce20010061u,75.4
uce20009905u,75.4
uce20009730u,75.4
uce20009647u,75.4
uce20009341u,75.4
uce20009202u,75.4
uce20009100u,75.4
uce20008877u,75.4
uce20008705u,75.4
uce20008675u,75.4
uce20008552u,75.4
uce20008492u,75.4
uce20008254u,75.4
uce20008134u,75.4
uce20007760u,75.4
uce20007599u,75.4
uce20007587u,75.4
uce20007484u,75.4
uce20007134u,75.4
uce20006884u,75.4
uce20006376u,75.4
uce20005934u,75.4
uce20005831u,75.4
uce20005791u,75.4
uce20005758u,75.4
uce20005137u,75.4
uce20005026u,75.4
uce20004906u,75.4
uce20004342u,75.4
uce20004162u,75.4
uce20003425u,75.4
uce20003288u,75.4
uce20003197u,75.4
uce20002932u,75.4
uce20002812u,75.4
uce20002713u,75.4
uce20002586u,75.4
uce20002336u,75.4
uce20002236u,75.4
uce20002219u,75.4
uce20001470u,75.4
uce20001420u,75.4
uce20001380u,75.4
uce20001070u,75.4
uce20000973u,75.4
uce20000589u,75.4
uce20000558u,75.4
uce20000466u,75.4
uce20000250u,75.4
uce20000221u,75.4
uce20000155u,75.4
uce20000078u,75.4
uce20000007u,75.4
uce200u,75.4
uce1982u,75.4
uce1943u,75.4
uce1875u,75.4
uce1827u,75.4
uce1810u,75.4
uce1798u,75.4
uce170u,75.4
uce1687u,75.4
uce1589u,75.4
uce1588u,75.4
uce1514u,75.4
uce1445u,75.4
uce14338u,75.4
uce14323u,75.4
uce1430u,75.4
uce14182u,75.4
uce14180u,75.4
uce14177u,75.4
uce14175u,75.4
uce14167u,75.4
uce141u,75.4
uce14074u,75.4
uce14034u,75.4
uce13865u,75.4
uce13797u,75.4
uce13751u,75.4
uce13738u,75.4
uce13677u,75.4
uce13651u,75.4
uce13560u,75.4
uce1355u,75.4
uce13505u,75.4
uce13454u,75.4
uce13241u,75.4
uce13028u,75.4
uce12970u,75.4
uce12949u,75.4
uce12928u,75.4
uce12832u,75.4
uce12628u,75.4
uce12599u,75.4
uce12551u,75.4
uce12510u,75.4
uce12477u,75.4
uce12301u,75.4
uce12283u,75.4
uce12255u,75.4
uce12191u,75.4
uce12185u,75.4
uce12104u,75.4
uce12027u,75.4
uce12006u,75.4
uce11892u,75.4
uce11708u,75.4
uce11704u,75.4
uce1158u,75.4
uce11566u,75.4
uce11403u,75.4
uce11313u,75.4
uce11306u,75.4
uce11237u,75.4
uce11231u,75.4
uce11207u,75.4
uce11141u,75.4
uce1112u,75.4
uce11096u,75.4
uce11081u,75.4
uce11055u,75.4
uce10986u,75.4
uce10973u,75.4
uce10890u,75.4
uce10888u,75.4
uce10875u,75.4
uce10849u,75.4
uce10791u,75.4
uce10733u,75.4
uce10584u,75.4
uce10548u,75.4
uce10485u,75.4
uce10269u,75.4
uce10265u,75.4
uce10215u,75.4
uce10069u,75.4
uce1006u,75.4
uce10041u,75.4
uce10021u,75.4
uce9981u,73.7
uce9884u,73.7
uce9839u,73.7
uce9790u,73.7
uce9740u,73.7
uce9659u,73.7
uce9582u,73.7
uce9552u,73.7
uce9358u,73.7
uce9237u,73.7
uce9156u,73.7
uce9140u,73.7
uce9012u,73.7
uce8938u,73.7
uce8859u,73.7
uce8834u,73.7
uce8680u,73.7
uce850u,73.7
uce8332u,73.7
uce8331u,73.7
uce8294u,73.7
uce8240u,73.7
uce8186u,73.7
uce8173u,73.7
uce8153u,73.7
uce8031u,73.7
uce8007u,73.7
uce7997u,73.7
uce7769u,73.7
uce7599u,73.7
uce7561u,73.7
uce7525u,73.7
uce7517u,73.7
uce7470u,73.7
uce7460u,73.7
uce718u,73.7
uce7179u,73.7
uce7001u,73.7
uce69u,73.7
uce689u,73.7
uce6885u,73.7
uce6826u,73.7
uce6820u,73.7
uce6803u,73.7
uce6732u,73.7
uce6588u,73.7
uce6514u,73.7
uce6475u,73.7
uce6308u,73.7
uce6123u,73.7
uce611u,73.7
uce6054u,73.7
uce5953u,73.7
uce5936u,73.7
uce5866u,73.7
uce5776u,73.7
uce5747u,73.7
uce5725u,73.7
uce5608u,73.7
uce5554u,73.7
uce5552u,73.7
uce5526u,73.7
uce5490u,73.7
uce5452u,73.7
uce5447u,73.7
uce5428u,73.7
uce5194u,73.7
uce5072u,73.7
uce5032u,73.7
uce4985u,73.7
uce4968u,73.7
uce4942u,73.7
uce4921u,73.7
uce4895u,73.7
uce4889u,73.7
uce4651u,73.7
uce4470u,73.7
uce4432u,73.7
uce4298u,73.7
uce4222u,73.7
uce4163u,73.7
uce3958u,73.7
uce3874u,73.7
uce3864u,73.7
uce3802u,73.7
uce3560u,73.7
uce3496u,73.7
uce3487u,73.7
uce3263u,73.7
uce3043u,73.7
uce2986u,73.7
uce2708u,73.7
uce2630u,73.7
uce2369u,73.7
uce2243u,73.7
uce2154u,73.7
uce2133u,73.7
uce2104u,73.7
uce2095u,73.7
uce2055u,73.7
uce2048u,73.7
uce20010328u,73.7
uce20010321u,73.7
uce20010298u,73.7
uce20010291u,73.7
uce20010145u,73.7
uce20010137u,73.7
uce20010078u,73.7
uce20010009u,73.7
uce20009897u,73.7
uce20009682u,73.7
uce20009459u,73.7
uce20009290u,73.7
uce20009278u,73.7
uce20008996u,73.7
uce20008967u,73.7
uce20008681u,73.7
uce20008445u,73.7
uce20008326u,73.7
uce20008295u,73.7
uce20008079u,73.7
uce20007808u,73.7
uce20007644u,73.7
uce20007618u,73.7
uce20007604u,73.7
uce20007518u,73.7
uce20007492u,73.7
uce20007436u,73.7
uce20007352u,73.7
uce20007133u,73.7
uce20007105u,73.7
uce20007036u,73.7
uce20006959u,73.7
uce20006757u,73.7
uce20006607u,73.7
uce20006385u,73.7
uce20006377u,73.7
uce20006343u,73.7
uce20006285u,73.7
uce20006176u,73.7
uce20006074u,73.7
uce20005925u,73.7
uce20005893u,73.7
uce20005763u,73.7
uce20005646u,73.7
uce20005585u,73.7
uce20005402u,73.7
uce20005228u,73.7
uce20005141u,73.7
uce20005013u,73.7
uce20004732u,73.7
uce20004724u,73.7
uce20004531u,73.7
uce20004134u,73.7
uce20004067u,73.7
uce20004000u,73.7
uce20003968u,73.7
uce20003947u,73.7
uce20003877u,73.7
uce20003862u,73.7
uce20003597u,73.7
uce20003442u,73.7
uce20003431u,73.7
uce20003428u,73.7
uce20003120u,73.7
uce20003100u,73.7
uce20003098u,73.7
uce20003058u,73.7
uce20002596u,73.7
uce20002528u,73.7
uce20002518u,73.7
uce20002193u,73.7
uce20002114u,73.7
uce20001970u,73.7
uce20001964u,73.7
uce20001779u,73.7
uce20001656u,73.7
uce20001542u,73.7
uce20001373u,73.7
uce20001337u,73.7
uce20001151u,73.7
uce20001069u,73.7
uce20000989u,73.7
uce20000752u,73.7
uce20000439u,73.7
uce1755u,73.7
uce1677u,73.7
uce1479u,73.7
uce1457u,73.7
uce14363u,73.7
uce14184u,73.7
uce14110u,73.7
uce14017u,73.7
uce13954u,73.7
uce13914u,73.7
uce13857u,73.7
uce13808u,73.7
uce13778u,73.7
uce13728u,73.7
uce13686u,73.7
uce13664u,73.7
uce13655u,73.7
uce1365u,73.7
uce13643u,73.7
uce13592u,73.7
uce13267u,73.7
uce13230u,73.7
uce13207u,73.7
uce13156u,73.7
uce13110u,73.7
uce13099u,73.7
uce13058u,73.7
uce13046u,73.7
uce13039u,73.7
uce12704u,73.7
uce12420u,73.7
uce12406u,73.7
uce12198u,73.7
uce12032u,73.7
uce1201u,73.7
uce11999u,73.7
uce11982u,73.7
uce11958u,73.7
uce11910u,73.7
uce11858u,73.7
uce1182u,73.7
uce11607u,73.7
uce11477u,73.7
uce11400u,73.7
uce11321u,73.7
uce11178u,73.7
uce11115u,73.7
uce10870u,73.7
uce1084u,73.7
uce10767u,73.7
uce10743u,73.7
uce10740u,73.7
uce10737u,73.7
uce10726u,73.7
uce10648u,73.7
uce10386u,73.7
uce10332u,73.7
uce10260u,73.7
uce10087u,73.7
uce10058u,73.7
uce9965u,71.9
uce9896u,71.9
uce9707u,71.9
uce9601u,71.9
uce9527u,71.9
uce9492u,71.9
uce9414u,71.9
uce9383u,71.9
uce938u,71.9
uce9308u,71.9
uce9302u,71.9
uce9301u,71.9
uce9216u,71.9
uce9209u,71.9
uce888u,71.9
uce8879u,71.9
uce8867u,71.9
uce8788u,71.9
uce8765u,71.9
uce8754u,71.9
uce8692u,71.9
uce8661u,71.9
uce8623u,71.9
uce8601u,71.9
uce8570u,71.9
uce8486u,71.9
uce8407u,71.9
uce837u,71.9
uce8238u,71.9
uce822u,71.9
uce8201u,71.9
uce8192u,71.9
uce8190u,71.9
uce8122u,71.9
uce7885u,71.9
uce7870u,71.9
uce7843u,71.9
uce7829u,71.9
uce7759u,71.9
uce7678u,71.9
uce7628u,71.9
uce757u,71.9
uce7452u,71.9
uce7441u,71.9
uce7405u,71.9
uce7234u,71.9
uce7198u,71.9
uce7095u,71.9
uce704u,71.9
uce7014u,71.9
uce6795u,71.9
uce6679u,71.9
uce6672u,71.9
uce6445u,71.9
uce6324u,71.9
uce6317u,71.9
uce6256u,71.9
uce6245u,71.9
uce6024u,71.9
uce5895u,71.9
uce5883u,71.9
uce5691u,71.9
uce5590u,71.9
uce5435u,71.9
uce5235u,71.9
uce5213u,71.9
uce5141u,71.9
uce5105u,71.9
uce5085u,71.9
uce5034u,71.9
uce495u,71.9
uce4817u,71.9
uce4693u,71.9
uce4665u,71.9
uce4598u,71.9
uce450u,71.9
uce4391u,71.9
uce436u,71.9
uce4342u,71.9
uce4158u,71.9
uce4062u,71.9
uce3704u,71.9
uce368u,71.9
uce3675u,71.9
uce3508u,71.9
uce3368u,71.9
uce3159u,71.9
uce3124u,71.9
uce3056u,71.9
uce2994u,71.9
uce2933u,71.9
uce2885u,71.9
uce2853u,71.9
uce280u,71.9
uce2638u,71.9
uce2620u,71.9
uce2600u,71.9
uce2581u,71.9
uce2561u,71.9
uce2547u,71.9
uce2541u,71.9
uce2527u,71.9
uce2524u,71.9
uce2445u,71.9
uce2438u,71.9
uce2380u,71.9
uce2378u,71.9
uce2107u,71.9
uce2016u,71.9
uce20010300u,71.9
uce20010149u,71.9
uce20010100u,71.9
uce20009916u,71.9
uce20009889u,71.9
uce20009707u,71.9
uce20009265u,71.9
uce20009227u,71.9
uce20008976u,71.9
uce20008866u,71.9
uce20008800u,71.9
uce20008745u,71.9
uce20008640u,71.9
uce20008583u,71.9
uce20008230u,71.9
uce20008170u,71.9
uce20008121u,71.9
uce20008102u,71.9
uce20008080u,71.9
uce20008071u,71.9
uce20007962u,71.9
uce20007756u,71.9
uce20007742u,71.9
uce20007575u,71.9
uce20007430u,71.9
uce20007089u,71.9
uce20006947u,71.9
uce20006825u,71.9
uce20006769u,71.9
uce20006579u,71.9
uce20006512u,71.9
uce20006265u,71.9
uce20006230u,71.9
uce20006160u,71.9
uce20005935u,71.9
uce20005878u,71.9
uce20005833u,71.9
uce20005700u,71.9
uce20005370u,71.9
uce20005361u,71.9
uce20005187u,71.9
uce20005145u,71.9
uce20004769u,71.9
uce20004753u,71.9
uce20004626u,71.9
uce20004519u,71.9
uce20004393u,71.9
uce20004205u,71.9
uce20004198u,71.9
uce20004109u,71.9
uce20004063u,71.9
uce20003869u,71.9
uce20003284u,71.9
uce20003097u,71.9
uce20002948u,71.9
uce20002782u,71.9
uce20002672u,71.9
uce20002595u,71.9
uce20001957u,71.9
uce20001746u,71.9
uce20001597u,71.9
uce20001469u,71.9
uce20001402u,71.9
uce20001163u,71.9
uce20000907u,71.9
uce20000857u,71.9
uce20000851u,71.9
uce20000639u,71.9
uce20000621u,71.9
uce20000339u,71.9
uce20000258u,71.9
uce20000126u,71.9
uce20000108u,71.9
uce199u,71.9
uce1931u,71.9
uce1874u,71.9
uce1839u,71.9
uce1781u,71.9
uce1763u,71.9
uce169u,71.9
uce150u,71.9
uce1498u,71.9
uce14314u,71.9
uce14280u,71.9
uce14276u,71.9
uce14251u,71.9
uce14189u,71.9
uce14134u,71.9
uce14127u,71.9
uce13937u,71.9
uce13769u,71.9
uce13732u,71.9
uce13724u,71.9
uce13653u,71.9
uce13644u,71.9
uce13603u,71.9
uce1356u,71.9
uce13510u,71.9
uce13493u,71.9
uce13433u,71.9
uce13296u,71.9
uce13280u,71.9
uce13249u,71.9
uce13224u,71.9
uce13148u,71.9
uce13121u,71.9
uce13118u,71.9
uce12981u,71.9
uce12955u,71.9
uce12796u,71.9
uce12571u,71.9
uce12520u,71.9
uce12396u,71.9
uce12322u,71.9
uce12215u,71.9
uce12130u,71.9
uce1198u,71.9
uce11682u,71.9
uce11453u,71.9
uce1135u,71.9
uce11105u,71.9
uce11005u,71.9
uce10815u,71.9
uce10807u,71.9
uce10447u,71.9
uce10398u,71.9
uce10367u,71.9
uce1028u,71.9
uce10277u,71.9
uce1021u,71.9
uce10208u,71.9
uce9600u,70.2
uce9379u,70.2
uce9255u,70.2
uce9176u,70.2
uce9073u,70.2
uce907u,70.2
uce8998u,70.2
uce8945u,70.2
uce8911u,70.2
uce891u,70.2
uce8831u,70.2
uce8720u,70.2
uce860u,70.2
uce8444u,70.2
uce8150u,70.2
uce7934u,70.2
uce7925u,70.2
uce7888u,70.2
uce7519u,70.2
uce7410u,70.2
uce7285u,70.2
uce7251u,70.2
uce7011u,70.2
uce6957u,70.2
uce6838u,70.2
uce6600u,70.2
uce6548u,70.2
uce6178u,70.2
uce5964u,70.2
uce5960u,70.2
uce5884u,70.2
uce5708u,70.2
uce5655u,70.2
uce5398u,70.2
uce5307u,70.2
uce5149u,70.2
uce5116u,70.2
uce5066u,70.2
uce5036u,70.2
uce4660u,70.2
uce4509u,70.2
uce4344u,70.2
uce426u,70.2
uce4246u,70.2
uce4051u,70.2
uce3972u,70.2
uce3867u,70.2
uce3736u,70.2
uce3538u,70.2
uce3513u,70.2
uce3237u,70.2
uce3231u,70.2
uce3212u,70.2
uce3157u,70.2
uce2946u,70.2
uce2859u,70.2
uce2834u,70.2
uce2799u,70.2
uce2779u,70.2
uce2677u,70.2
uce2598u,70.2
uce2425u,70.2
uce2421u,70.2
uce2249u,70.2
uce2099u,70.2
uce20010332u,70.2
uce20010327u,70.2
uce20010323u,70.2
uce20010312u,70.2
uce20010283u,70.2
uce20010156u,70.2
uce20009821u,70.2
uce20009340u,70.2
uce20009284u,70.2
uce20009103u,70.2
uce20009091u,70.2
uce20008903u,70.2
uce20008784u,70.2
uce20008406u,70.2
uce20008224u,70.2
uce20008222u,70.2
uce20008205u,70.2
uce20008168u,70.2
uce20008036u,70.2
uce20008028u,70.2
uce20007794u,70.2
uce20007660u,70.2
uce20007597u,70.2
uce20007560u,70.2
uce20007286u,70.2
uce20007256u,70.2
uce20007255u,70.2
uce20007186u,70.2
uce20006992u,70.2
uce20006956u,70.2
uce20006436u,70.2
uce20006112u,70.2
uce20005703u,70.2
uce20005379u,70.2
uce20005343u,70.2
uce20005159u,70.2
uce20005023u,70.2
uce20004904u,70.2
uce20004810u,70.2
uce20004009u,70.2
uce20003611u,70.2
uce20003393u,70.2
uce20003181u,70.2
uce20003126u,70.2
uce20003089u,70.2
uce20003065u,70.2
uce20002954u,70.2
uce20002817u,70.2
uce20002303u,70.2
uce20002187u,70.2
uce20002138u,70.2
uce20002073u,70.2
uce20002014u,70.2
uce20001727u,70.2
uce20001547u,70.2
uce20001502u,70.2
uce20001266u,70.2
uce20001125u,70.2
uce20000971u,70.2
uce20000856u,70.2
uce20000789u,70.2
uce20000783u,70.2
uce20000154u,70.2
uce167u,70.2
uce1544u,70.2
uce1539u,70.2
uce14176u,70.2
uce14123u,70.2
uce14072u,70.2
uce14030u,70.2
uce13987u,70.2
uce13824u,70.2
uce13812u,70.2
uce13768u,70.2
uce13288u,70.2
uce13268u,70.2
uce13036u,70.2
uce13012u,70.2
uce12993u,70.2
uce12986u,70.2
uce12978u,70.2
uce12912u,70.2
uce12837u,70.2
uce12733u,70.2
uce12609u,70.2
uce12523u,70.2
uce12518u,70.2
uce12491u,70.2
uce12309u,70.2
uce12174u,70.2
uce12157u,70.2
uce11832u,70.2
uce11722u,70.2
uce1149u,70.2
uce11388u,70.2
uce11215u,70.2
uce109u,70.2
uce10887u,70.2
uce10760u,70.2
uce10749u,70.2
uce10490u,70.2
uce1043u,70.2
uce1042u,70.2
uce10083u,70.2
uce9940u,68.4
uce9867u,68.4
uce9809u,68.4
uce9794u,68.4
uce9792u,68.4
uce9789u,68.4
uce9031u,68.4
uce8735u,68.4
uce8610u,68.4
uce8603u,68.4
uce8584u,68.4
uce8353u,68.4
uce8070u,68.4
uce7902u,68.4
uce7838u,68.4
uce7825u,68.4
uce7635u,68.4
uce7553u,68.4
uce7450u,68.4
uce7407u,68.4
uce7140u,68.4
uce7065u,68.4
uce6918u,68.4
uce6853u,68.4
uce678u,68.4
uce6648u,68.4
uce6634u,68.4
uce6586u,68.4
uce6175u,68.4
uce6139u,68.4
uce6110u,68.4
uce5697u,68.4
uce561u,68.4
uce5536u,68.4
uce518u,68.4
uce5101u,68.4
uce4655u,68.4
uce463u,68.4
uce4402u,68.4
uce4313u,68.4
uce4188u,68.4
uce4039u,68.4
uce3730u,68.4
uce3634u,68.4
uce3592u,68.4
uce338u,68.4
uce220u,68.4
uce20010338u,68.4
uce20010295u,68.4
uce20010066u,68.4
uce20009982u,68.4
uce20009513u,68.4
uce20009276u,68.4
uce20009018u,68.4
uce20008945u,68.4
uce20008889u,68.4
uce20008799u,68.4
uce20008635u,68.4
uce20008624u,68.4
uce20008098u,68.4
uce20007921u,68.4
uce20007751u,68.4
uce20007677u,68.4
uce20007333u,68.4
uce20007257u,68.4
uce20007136u,68.4
uce20006887u,68.4
uce20006303u,68.4
uce20006280u,68.4
uce20006273u,68.4
uce20006021u,68.4
uce20005762u,68.4
uce20005697u,68.4
uce20005612u,68.4
uce20005497u,68.4
uce20005140u,68.4
uce20005079u,68.4
uce20005043u,68.4
uce20004877u,68.4
uce20004742u,68.4
uce20004730u,68.4
uce20004716u,68.4
uce20004611u,68.4
uce20004409u,68.4
uce20004021u,68.4
uce20003973u,68.4
uce20003963u,68.4
uce20003948u,68.4
uce20003687u,68.4
uce20003503u,68.4
uce20003002u,68.4
uce20002964u,68.4
uce20002950u,68.4
uce20002940u,68.4
uce20002448u,68.4
uce20002315u,68.4
uce20002126u,68.4
uce20002042u,68.4
uce20001858u,68.4
uce20001737u,68.4
uce20001591u,68.4
uce20001520u,68.4
uce20001249u,68.4
uce20001195u,68.4
uce20001170u,68.4
uce20000769u,68.4
uce20000463u,68.4
uce20000340u,68.4
uce20000330u,68.4
uce20000317u,68.4
uce1884u,68.4
uce1845u,68.4
uce1824u,68.4
uce1720u,68.4
uce1711u,68.4
uce1672u,68.4
uce1499u,68.4
uce1484u,68.4
uce14281u,68.4
uce14262u,68.4
uce14254u,68.4
uce14219u,68.4
uce13692u,68.4
uce13639u,68.4
uce13487u,68.4
uce13429u,68.4
uce13421u,68.4
uce12968u,68.4
uce12522u,68.4
uce12488u,68.4
uce12121u,68.4
uce11923u,68.4
uce11872u,68.4
uce11856u,68.4
uce11659u,68.4
uce11579u,68.4
uce11574u,68.4
uce11411u,68.4
uce1103u,68.4
uce11u,68.4
uce10962u,68.4
uce10865u,68.4
uce10856u,68.4
uce10844u,68.4
uce10759u,68.4
uce10738u,68.4
uce107u,68.4
uce10670u,68.4
uce10528u,68.4
uce10364u,68.4
uce10346u,68.4
uce10098u,68.4
uce9773u,66.7
