Locus,CompletenessValue
uce_2005608u,90.5
uce_2005552u,90.5
uce_2005408u,90.5
uce_2005394u,90.5
uce_2005370u,90.5
uce_2005284u,90.5
uce_2005253u,90.5
uce_2005148u,90.5
uce_2005126u,90.5
uce_200512u,90.5
uce_2005022u,90.5
uce_2004889u,90.5
uce_2004860u,90.5
uce_2004769u,90.5
uce_200467u,90.5
uce_2004591u,90.5
uce_2004556u,90.5
uce_2004387u,90.5
uce_2004298u,90.5
uce_2004286u,90.5
uce_2004135u,90.5
uce_2004088u,90.5
uce_2004064u,90.5
uce_2003961u,90.5
uce_2003878u,90.5
uce_2003808u,90.5
uce_200369u,90.5
uce_2003689u,90.5
uce_2003446u,90.5
uce_2003402u,90.5
uce_2003382u,90.5
uce_200332u,90.5
uce_2003236u,90.5
uce_2003235u,90.5
uce_2003125u,90.5
uce_200311u,90.5
uce_2003044u,90.5
uce_2003018u,90.5
uce_2003014u,90.5
uce_2003010u,90.5
uce_2002953u,90.5
uce_2002952u,90.5
uce_2002464u,90.5
uce_2002389u,90.5
uce_2002262u,90.5
uce_2001779u,90.5
uce_2001582u,90.5
uce_2001439u,90.5
uce_2001387u,90.5
uce_2001306u,90.5
uce_2001208u,90.5
uce_2001188u,90.5
uce_2001164u,90.5
uce_20010321u,90.5
uce_20010291u,90.5
uce_2001017u,90.5
uce_20010105u,90.5
uce_20010066u,90.5
uce_100641u,90.5
uce_1005068u,90.5
uce_100442u,90.5
uce_2009809u,88.9
uce_2009646u,88.9
uce_2009284u,88.9
uce_2008914u,88.9
uce_2008911u,88.9
uce_2008870u,88.9
uce_2008799u,88.9
uce_2008735u,88.9
uce_2008649u,88.9
uce_2008324u,88.9
uce_2008220u,88.9
uce_200787u,88.9
uce_2007606u,88.9
uce_2007600u,88.9
uce_2007185u,88.9
uce_2007136u,88.9
uce_2006999u,88.9
uce_2006824u,88.9
uce_2006542u,88.9
uce_2006064u,88.9
uce_2006018u,88.9
uce_2005645u,88.9
uce_2005518u,88.9
uce_2005426u,88.9
uce_2005398u,88.9
uce_2005145u,88.9
uce_2004916u,88.9
uce_2004794u,88.9
uce_2004791u,88.9
uce_2004778u,88.9
uce_2004756u,88.9
uce_2004393u,88.9
uce_2004250u,88.9
uce_2004248u,88.9
uce_2004192u,88.9
uce_2004063u,88.9
uce_200329u,88.9
uce_2003195u,88.9
uce_2003120u,88.9
uce_2002991u,88.9
uce_2002954u,88.9
uce_2002745u,88.9
uce_2002270u,88.9
uce_2001813u,88.9
uce_2001245u,88.9
uce_2001193u,88.9
uce_20010080u,88.9
uce_1003338u,88.9
uce_1003336u,88.9
uce_1001792u,88.9
uce_1001469u,88.9
uce_2009458u,87.3
uce_2009456u,87.3
uce_2009170u,87.3
uce_2008915u,87.3
uce_200887u,87.3
uce_2008460u,87.3
uce_200827u,87.3
uce_2008168u,87.3
uce_2008102u,87.3
uce_200769u,87.3
uce_2007678u,87.3
uce_2007645u,87.3
uce_2007607u,87.3
uce_2007104u,87.3
uce_200647u,87.3
uce_2006377u,87.3
uce_2005850u,87.3
uce_2005764u,87.3
uce_2004956u,87.3
uce_2004720u,87.3
uce_2004626u,87.3
uce_2002650u,87.3
uce_2002605u,87.3
uce_2002516u,87.3
uce_2002451u,87.3
uce_2002220u,87.3
uce_2001788u,87.3
uce_2001547u,87.3
uce_2001453u,87.3
uce_2009265u,85.7
uce_2009191u,85.7
uce_2005763u,85.7
uce_2005691u,85.7
uce_2005664u,85.7
uce_2004955u,85.7
uce_2004951u,85.7
uce_2004927u,85.7
uce_2004202u,85.7
uce_2003838u,85.7
uce_200304u,85.7
uce_2002950u,85.7
uce_2002653u,85.7
uce_2002370u,85.7
uce_2002261u,85.7
uce_2001893u,85.7
uce_200153u,85.7
uce_2001152u,85.7
uce_20010297u,85.7
uce_1004478u,85.7
uce_2009122u,84.1
uce_2008942u,84.1
uce_20068u,84.1
uce_2004707u,84.1
uce_2003672u,84.1
uce_2002517u,84.1
uce_2009918u,82.5
uce_2009268u,82.5
uce_2003129u,82.5
uce_200207u,82.5
uce_1004449u,82.5
uce_2007795u,81.0
uce_200559u,81.0
uce_2003134u,81.0
uce_2002795u,81.0
uce_200154u,81.0
uce_2009104u,79.4
uce_2006033u,79.4
uce_2006020u,79.4
uce_2002948u,79.4
uce_2002569u,79.4
uce_2003968u,77.8
uce_2007740u,74.6
uce_2005878u,74.6
uce_2004519u,74.6
uce_2002876u,74.6
uce_2003383u,71.4
uce_2008098u,69.8
uce_200339u,68.3
uce_2001975u,66.7
uce_2007392u,58.7
uce_2007144u,57.1
uce_2009202u,52.4
